cod_mes;cod_ano;cod_ret;cod_cor;cod_dep;departa;pop_reg;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17
6;2016;1;0;31;Decap;12038175;4;3;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
6;2016;1;0;32;Decap;12038175;1;2;0;0;0;0;0;2;0;0;0;0;0;0;0;1;2
6;2016;1;0;33;Decap;12038175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;2017;0;0;19;Decap;12106920;18;10;0;0;0;0;0;17;9;3;4;0;0;0;3;4;3
6;2017;0;0;20;Demacro;9284704;9;2;0;0;0;0;0;9;6;2;0;0;0;0;0;1;3
6;2017;0;0;21;Deinter 1;2497857;2;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;1
6;2017;0;0;22;Deinter 2;3705840;2;1;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0
6;2017;0;0;23;Deinter 3;3654014;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0
6;2017;0;0;24;Deinter 4;1886819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;2017;0;0;25;Deinter 5;1565726;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;2017;0;0;26;Deinter 6;2113105;4;3;0;0;0;0;0;7;1;1;0;0;0;0;1;4;0
6;2017;0;0;27;Deinter 7;3087457;6;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;1
6;2017;0;0;28;Deinter 8;1149492;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
6;2017;0;0;29;Deinter 9;3245798;3;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0
6;2017;0;0;30;Deinter 10;797134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;2017;0;0;31;Decap;12106920;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
6;2017;0;0;32;Decap;12106920;0;3;0;0;0;0;0;1;0;1;1;0;3;1;0;2;1
6;2017;0;0;33;Decap;12106920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;2018;1;0;19;Decap;12176866;16;2;0;0;0;0;0;15;7;4;1;0;0;0;0;4;3
6;2018;1;0;20;Demacro;9394415;10;4;0;0;0;1;0;6;4;1;0;0;1;0;1;1;2
6;2018;1;0;21;Deinter 1;2528345;1;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;2
6;2018;1;0;22;Deinter 2;3765555;0;1;0;0;0;0;0;2;0;1;0;0;0;0;0;1;1
6;2018;1;0;23;Deinter 3;3694912;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
6;2018;1;0;24;Deinter 4;1898795;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
6;2018;1;0;25;Deinter 5;1579772;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;2018;1;0;26;Deinter 6;2132735;4;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1
6;2018;1;0;27;Deinter 7;3124964;5;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0
6;2018;1;0;28;Deinter 8;1153568;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0
6;2018;1;0;29;Deinter 9;3285865;2;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;1
6;2018;1;0;30;Deinter 10;803144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;2018;1;0;31;Decap;12176866;7;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
6;2018;1;0;32;Decap;12176866;0;2;0;0;0;0;0;4;1;0;0;0;0;0;2;0;5
6;2018;1;0;33;Decap;12176866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;2019;0;0;19;Decap;12252023;18;0;0;0;NA;0;0;12;4;2;0;0;0;1;1;6;2
6;2019;0;0;20;Demacro;NA;13;2;0;0;NA;0;0;5;3;2;1;0;0;1;0;1;1
6;2019;0;0;21;Deinter 1;2552610;3;0;0;0;NA;0;0;3;0;0;0;0;0;0;0;0;1
6;2019;0;0;22;Deinter 2;NA;3;0;0;0;NA;0;0;1;0;0;0;0;0;0;0;0;1
6;2019;0;0;23;Deinter 3;3728399;0;0;0;0;NA;0;0;1;0;0;0;0;0;1;1;0;0
6;2019;0;0;24;Deinter 4;1911091;2;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
6;2019;0;0;25;Deinter 5;1592219;3;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
6;2019;0;0;26;Deinter 6;2149906;2;1;0;0;NA;0;0;4;0;1;0;0;0;0;0;1;0
6;2019;0;0;27;Deinter 7;3154869;2;0;0;0;NA;0;0;1;0;0;0;0;0;0;0;0;0
6;2019;0;0;28;Deinter 8;1159300;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
6;2019;0;0;29;Deinter 9;3317647;1;0;0;0;NA;0;0;0;0;1;0;0;0;0;0;0;0
6;2019;0;0;30;Deinter 10;808855;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
6;2019;0;0;31;Decap;12252023;12;0;0;0;NA;0;0;1;0;0;0;0;0;0;0;0;0
6;2019;0;0;32;Decap;12252023;0;1;0;1;NA;0;0;0;0;0;0;0;0;0;0;0;3
6;2019;0;0;33;Decap;12252023;0;1;0;0;NA;0;0;0;0;0;1;0;0;0;0;0;0
6;2020;0;0;19;Decap;12325232;16;6;0;1;NA;0;0;8;0;0;0;0;0;0;0;4;1
6;2020;0;0;20;Demacro;9568610;7;3;0;0;NA;0;0;4;4;0;0;1;0;0;0;0;2
6;2020;0;0;21;Deinter 1;2576250;1;0;0;0;NA;0;0;1;0;0;0;0;0;1;0;0;0
6;2020;0;0;22;Deinter 2;3852244;1;0;0;0;NA;0;0;0;0;0;0;1;0;0;0;0;0
6;2020;0;0;23;Deinter 3;3761025;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;1
6;2020;0;0;24;Deinter 4;1923070;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
6;2020;0;0;25;Deinter 5;1604342;1;0;0;0;NA;0;0;3;0;0;1;0;0;0;0;0;1
6;2020;0;0;26;Deinter 6;2166632;3;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
6;2020;0;0;27;Deinter 7;3184000;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
6;2020;0;0;28;Deinter 8;1164891;0;0;0;0;NA;0;0;1;0;0;0;0;0;0;0;0;0
6;2020;0;0;29;Deinter 9;3348615;6;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
6;2020;0;0;30;Deinter 10;814422;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
6;2020;0;0;31;Decap;12325232;12;0;0;0;NA;0;0;0;2;1;0;0;0;0;1;1;0
6;2020;0;0;32;Decap;12325232;0;0;0;0;NA;0;0;0;0;0;1;0;0;0;0;0;0
6;2020;0;0;33;Decap;12325232;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
6;2021;0;0;19;Decap;12396372;6;5;0;0;NA;0;0;1;6;0;0;0;0;0;0;5;1
6;2021;0;0;20;Demacro;9652132;6;2;0;0;NA;0;0;7;1;0;0;2;0;0;0;5;1
6;2021;0;0;21;Deinter 1;2599218;3;0;0;0;NA;0;0;4;0;0;0;0;0;0;0;0;0
6;2021;0;0;22;Deinter 2;3893806;1;0;0;0;NA;0;0;1;0;0;0;0;0;0;0;2;1
6;2021;0;0;23;Deinter 3;3792726;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;1
6;2021;0;0;24;Deinter 4;1934714;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
6;2021;0;0;25;Deinter 5;1616129;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
6;2021;0;0;26;Deinter 6;2182882;0;0;0;0;NA;0;0;1;0;0;0;0;0;0;0;1;0
6;2021;0;0;27;Deinter 7;3212306;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
6;2021;0;0;28;Deinter 8;1170317;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
6;2021;0;0;29;Deinter 9;3378700;1;0;0;0;NA;0;0;4;0;0;0;0;0;0;0;1;0
6;2021;0;0;30;Deinter 10;819830;0;0;0;0;NA;0;0;1;0;0;0;0;0;0;0;0;0
6;2021;0;0;31;Decap;12396372;2;0;0;0;NA;0;0;1;0;0;0;0;0;0;0;0;0
6;2021;0;0;32;Decap;12396372;0;1;0;0;NA;0;0;1;1;0;0;0;0;0;0;0;1
6;2021;0;0;33;Decap;12396372;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
6;2022;0;0;19;Decap;12396372;2;8;0;0;NA;0;0;8;7;0;0;1;1;0;0;1;1
6;2022;0;0;20;Demacro;9652132;2;2;0;0;NA;0;0;3;3;0;0;0;0;0;0;0;1
6;2022;0;0;21;Deinter 1;2599218;0;0;2;0;NA;0;0;0;0;1;0;0;0;1;0;0;0
6;2022;0;0;22;Deinter 2;3893806;3;0;0;0;NA;0;0;1;1;0;0;0;0;0;0;3;0
6;2022;0;0;23;Deinter 3;3792726;0;0;0;0;NA;0;0;0;0;0;0;0;1;0;0;0;1
6;2022;0;0;24;Deinter 4;1934714;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
6;2022;0;0;25;Deinter 5;1616129;1;0;0;0;NA;0;0;0;1;0;0;0;0;0;0;0;0
6;2022;0;0;26;Deinter 6;2182882;2;0;0;0;NA;0;0;1;0;0;0;1;0;0;0;2;0
6;2022;0;0;27;Deinter 7;3212306;2;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;1
6;2022;0;0;28;Deinter 8;1170317;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
6;2022;0;0;29;Deinter 9;3378700;1;0;0;0;NA;0;0;0;1;0;0;0;0;0;0;0;0
6;2022;0;0;30;Deinter 10;819830;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
6;2022;0;0;31;Decap;12396372;2;0;0;1;NA;0;0;0;0;0;0;0;0;0;0;0;1
6;2022;0;0;32;Decap;12396372;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;2;0
6;2022;0;0;33;Decap;12396372;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
7;2010;0;0;19;Decap;11244369;11;0;0;2;2;0;0;11;1;6;4;2;0;0;0;11;7
7;2010;0;0;20;Demacro;8428213;6;0;0;2;0;0;0;5;1;1;3;0;0;0;2;5;4
7;2010;0;0;21;Deinter 1;2262723;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
7;2010;0;0;22;Deinter 2;3307513;3;0;0;0;1;0;0;2;0;1;1;0;2;0;0;4;1
7;2010;0;0;23;Deinter 3;3302679;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
7;2010;0;0;24;Deinter 4;1750734;0;0;0;0;0;0;0;1;0;0;1;2;1;0;0;1;2
7;2010;0;0;25;Deinter 5;1456209;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2010;0;0;26;Deinter 6;1936708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
7;2010;0;0;27;Deinter 7;2800360;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
7;2010;0;0;28;Deinter 8;1083047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2010;0;0;29;Deinter 9;2943524;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;2
7;2010;0;0;30;Deinter 10;736081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2010;0;0;31;Decap;11244369;14;0;0;1;2;0;0;0;0;1;0;0;0;0;0;2;0
7;2010;0;0;32;Decap;11244369;1;0;0;0;0;0;0;0;0;0;0;0;3;1;0;10;7
7;2010;0;0;33;Decap;11244369;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;2011;0;0;19;Decap;11316119;7;NA;NA;2;5;NA;NA;5;NA;1;9;2;NA;1;5;18;11
7;2011;0;0;20;Demacro;8506440;6;NA;NA;2;5;NA;NA;4;NA;2;3;2;NA;1;0;8;5
7;2011;0;0;21;Deinter 1;2285528;4;NA;NA;1;NA;NA;NA;1;NA;1;NA;NA;NA;NA;NA;NA;2
7;2011;0;0;22;Deinter 2;3346411;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;4
7;2011;0;0;23;Deinter 3;3330732;1;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;1;1
7;2011;0;0;24;Deinter 4;1760330;0;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;7;NA
7;2011;0;0;25;Deinter 5;1466615;2;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;1;NA
7;2011;0;0;26;Deinter 6;1952342;2;NA;NA;NA;1;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;1;NA
7;2011;0;0;27;Deinter 7;2825535;2;NA;NA;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;1
7;2011;0;0;28;Deinter 8;1087849;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;2011;0;0;29;Deinter 9;2968472;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;1;NA
7;2011;0;0;30;Deinter 10;740809;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;2011;0;0;31;Decap;11316119;6;NA;NA;NA;2;NA;NA;1;NA;NA;1;NA;NA;NA;NA;NA;5
7;2011;0;0;32;Decap;11316119;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;1;NA;1;1;NA;3;6
7;2011;0;0;33;Decap;11316119;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;2012;0;0;19;Decap;11376685;29;0;1;2;1;0;0;13;0;4;5;0;0;2;3;6;10
7;2012;0;0;20;Demacro;8579905;11;0;2;0;2;0;0;2;0;3;1;0;0;0;1;1;2
7;2012;0;0;21;Deinter 1;2305758;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0
7;2012;0;0;22;Deinter 2;3383407;2;0;0;0;1;0;0;0;0;2;1;0;0;0;0;1;0
7;2012;0;0;23;Deinter 3;3358517;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
7;2012;0;0;24;Deinter 4;1770282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2012;0;0;25;Deinter 5;1476901;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
7;2012;0;0;26;Deinter 6;1966489;3;0;0;0;1;0;0;2;0;7;1;0;1;0;1;1;1
7;2012;0;0;27;Deinter 7;2850458;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1
7;2012;0;0;28;Deinter 8;1092359;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2012;0;0;29;Deinter 9;2994987;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2
7;2012;0;0;30;Deinter 10;745471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2012;0;0;31;Decap;11376685;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
7;2012;0;0;32;Decap;11376685;1;0;0;1;2;0;0;0;0;1;1;0;0;0;0;0;4
7;2012;0;0;33;Decap;11376685;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;2013;0;0;19;Decap;11821873;5;0;0;0;6;0;1;20;0;2;11;0;2;0;1;13;6
7;2013;0;0;20;Demacro;8953241;3;0;0;0;3;0;1;12;0;0;4;0;3;0;1;8;2
7;2013;0;0;21;Deinter 1;2406735;3;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1
7;2013;0;0;22;Deinter 2;3541481;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;3
7;2013;0;0;23;Deinter 3;3503301;1;0;0;0;1;0;0;4;0;1;1;0;0;0;0;0;0
7;2013;0;0;24;Deinter 4;1840239;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0
7;2013;0;0;25;Deinter 5;1537918;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
7;2013;0;0;26;Deinter 6;2048410;2;0;0;1;0;0;0;1;0;0;2;0;0;0;0;2;3
7;2013;0;0;27;Deinter 7;2975156;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
7;2013;0;0;28;Deinter 8;1133298;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
7;2013;0;0;29;Deinter 9;3126459;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;2
7;2013;0;0;30;Deinter 10;775558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2013;0;0;31;Decap;11821873;4;0;0;2;1;0;0;3;0;0;1;0;0;0;0;1;3
7;2013;0;0;32;Decap;11821873;0;0;0;0;0;0;1;0;0;0;2;0;0;1;0;1;5
7;2013;0;0;33;Decap;11821873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2014;0;0;19;Decap;11895893;24;0;0;4;7;0;0;21;0;1;14;0;0;0;2;6;4
7;2014;0;0;20;Demacro;9039311;17;0;0;0;3;0;0;8;0;4;3;0;0;1;2;2;3
7;2014;0;0;21;Deinter 1;2430392;4;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0
7;2014;0;0;22;Deinter 2;3584160;3;0;0;0;0;1;0;2;0;0;0;0;0;0;0;2;0
7;2014;0;0;23;Deinter 3;3535932;2;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
7;2014;0;0;24;Deinter 4;1852338;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
7;2014;0;0;25;Deinter 5;1550161;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2014;0;0;26;Deinter 6;2065208;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;1
7;2014;0;0;27;Deinter 7;3004319;4;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
7;2014;0;0;28;Deinter 8;1138981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2014;0;0;29;Deinter 9;3157448;1;0;0;0;0;0;0;4;0;0;2;0;0;0;0;0;2
7;2014;0;0;30;Deinter 10;781161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2014;0;0;31;Decap;11895893;7;0;0;0;0;0;0;0;0;1;3;0;0;0;1;0;1
7;2014;0;0;32;Decap;11895893;1;0;0;0;0;0;0;1;0;0;5;0;1;1;3;4;6
7;2014;0;0;33;Decap;11895893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2015;0;0;19;Decap;11967825;10;8;0;0;0;0;0;13;3;4;1;0;0;0;2;6;4
7;2015;0;0;20;Demacro;9122966;10;1;0;0;0;0;0;5;3;1;1;2;0;1;1;5;3
7;2015;0;0;21;Deinter 1;2453387;1;1;0;0;0;1;0;2;0;0;0;1;0;0;0;1;2
7;2015;0;0;22;Deinter 2;3625638;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;3
7;2015;0;0;23;Deinter 3;3567652;1;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1;0
7;2015;0;0;24;Deinter 4;1864091;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1
7;2015;0;0;25;Deinter 5;1562060;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2015;0;0;26;Deinter 6;2081531;1;0;0;0;0;0;0;3;0;0;1;1;0;0;0;1;2
7;2015;0;0;27;Deinter 7;3032659;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;1;1
7;2015;0;0;28;Deinter 8;1144506;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
7;2015;0;0;29;Deinter 9;3187564;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7;2015;0;0;30;Deinter 10;786605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2015;0;0;31;Decap;11967825;5;3;0;0;0;0;0;1;3;0;1;0;0;0;1;2;2
7;2015;0;0;32;Decap;11967825;0;3;0;1;0;0;0;2;5;0;3;0;0;0;0;0;5
7;2015;0;0;33;Decap;11967825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2016;0;0;19;Decap;12038175;2;12;0;0;0;0;0;11;3;0;4;1;0;1;0;4;3
7;2016;0;0;20;Demacro;9204764;4;4;0;0;0;0;0;8;5;1;1;0;0;0;0;3;2
7;2016;0;0;21;Deinter 1;2475879;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2016;0;0;22;Deinter 2;3666201;1;3;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0
7;2016;0;0;23;Deinter 3;3598661;3;0;0;0;0;0;0;1;0;1;0;1;0;0;0;2;1
7;2016;0;0;24;Deinter 4;1875589;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
7;2016;0;0;25;Deinter 5;1573701;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2016;0;0;26;Deinter 6;2097502;4;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;1
7;2016;0;0;27;Deinter 7;3060372;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
7;2016;0;0;28;Deinter 8;1149906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
7;2016;0;0;29;Deinter 9;3217014;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
7;2016;0;0;30;Deinter 10;791935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2016;0;0;31;Decap;12038175;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
7;2016;0;0;32;Decap;12038175;0;3;0;0;0;0;0;0;1;0;0;0;0;1;0;3;3
7;2016;0;0;33;Decap;12038175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2017;1;0;19;Decap;12106920;10;14;2;1;0;0;0;13;5;5;5;1;0;0;0;10;2
7;2017;1;0;20;Demacro;9284704;8;7;0;0;0;0;0;4;0;2;1;1;0;1;1;3;3
7;2017;1;0;21;Deinter 1;2497857;3;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0
7;2017;1;0;22;Deinter 2;3705840;3;0;0;0;0;0;0;3;1;0;0;0;0;0;0;1;0
7;2017;1;0;23;Deinter 3;3654014;5;0;0;0;0;0;0;3;0;3;1;0;0;0;0;1;0
7;2017;1;0;24;Deinter 4;1886819;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
7;2017;1;0;25;Deinter 5;1565726;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
7;2017;1;0;26;Deinter 6;2113105;4;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0
7;2017;1;0;27;Deinter 7;3087457;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;2
7;2017;1;0;28;Deinter 8;1149492;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0
7;2017;1;0;29;Deinter 9;3245798;2;3;0;0;0;0;0;2;0;1;0;0;0;0;0;2;0
7;2017;1;0;30;Deinter 10;797134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2017;1;0;31;Decap;12106920;4;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1
7;2017;1;0;32;Decap;12106920;0;3;0;0;0;0;0;1;4;0;1;1;0;0;1;0;3
7;2017;1;0;33;Decap;12106920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2018;1;0;19;Decap;12176866;13;7;0;1;0;0;0;11;6;1;5;0;0;0;0;3;3
7;2018;1;0;20;Demacro;9394415;5;3;0;0;0;0;0;5;1;1;0;0;1;1;0;0;2
7;2018;1;0;21;Deinter 1;2528345;3;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
7;2018;1;0;22;Deinter 2;3765555;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
7;2018;1;0;23;Deinter 3;3694912;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0
7;2018;1;0;24;Deinter 4;1898795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
7;2018;1;0;25;Deinter 5;1579772;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2018;1;0;26;Deinter 6;2132735;6;0;0;0;0;0;0;10;0;1;0;1;2;0;0;4;1
7;2018;1;0;27;Deinter 7;3124964;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2
7;2018;1;0;28;Deinter 8;1153568;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
7;2018;1;0;29;Deinter 9;3285865;7;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
7;2018;1;0;30;Deinter 10;803144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2018;1;0;31;Decap;12176866;7;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
7;2018;1;0;32;Decap;12176866;0;2;0;1;0;0;0;2;2;0;0;0;0;0;2;1;2
7;2018;1;0;33;Decap;12176866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;2019;0;0;19;Decap;12252023;20;8;0;0;NA;0;0;15;7;3;1;0;0;0;2;5;5
7;2019;0;0;20;Demacro;NA;15;4;0;0;NA;0;0;6;2;3;1;0;0;0;0;0;2
7;2019;0;0;21;Deinter 1;2552610;1;0;0;0;NA;0;0;2;0;0;0;0;0;0;0;0;0
7;2019;0;0;22;Deinter 2;NA;0;1;0;0;NA;0;0;2;1;0;2;0;0;0;1;0;0
7;2019;0;0;23;Deinter 3;3728399;2;0;0;0;NA;0;0;3;0;0;0;0;0;0;0;1;2
7;2019;0;0;24;Deinter 4;1911091;0;0;0;0;NA;0;0;2;0;0;0;0;0;0;0;0;0
7;2019;0;0;25;Deinter 5;1592219;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
7;2019;0;0;26;Deinter 6;2149906;6;1;0;0;NA;0;0;2;0;0;0;0;0;0;0;2;0
7;2019;0;0;27;Deinter 7;3154869;2;0;0;0;NA;0;0;0;0;1;0;0;0;0;0;0;0
7;2019;0;0;28;Deinter 8;1159300;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
7;2019;0;0;29;Deinter 9;3317647;3;0;0;0;NA;0;0;0;0;1;0;0;0;0;0;2;0
7;2019;0;0;30;Deinter 10;808855;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
7;2019;0;0;31;Decap;12252023;5;3;0;0;NA;0;0;0;0;1;1;0;0;0;0;1;1
7;2019;0;0;32;Decap;12252023;1;1;0;0;NA;0;0;1;1;0;2;0;0;0;0;0;0
7;2019;0;0;33;Decap;12252023;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
7;2020;0;0;19;Decap;12325232;11;5;1;0;NA;0;0;10;7;2;2;0;0;0;0;6;4
7;2020;0;0;20;Demacro;9568610;7;0;0;0;NA;0;0;0;3;1;1;0;0;0;0;5;0
7;2020;0;0;21;Deinter 1;2576250;3;0;0;0;NA;0;0;2;0;0;0;0;0;0;0;0;0
7;2020;0;0;22;Deinter 2;3852244;2;0;0;0;NA;0;0;1;1;0;0;0;0;0;0;1;0
